Year,Loser_PID,Winner_PID,Loser_Index,Winner_Index
2012,216,19,2256,210
2012,268,11,2847,116
2012,102,401,1052,4260
2012,130,269,1343,2859
2012,34,189,359,1976
2012,267,429,2839,4546
2012,435,182,4616,1903
2012,160,296,1663,3170
2012,293,167,3138,1752
2012,295,45,3161,492
2012,339,66,3626,672
2012,150,37,1564,404
2012,275,326,2929,3447
2012,124,17,1256,181
2012,247,129,2594,1332
2012,141,331,1462,3509
2012,19,399,210,4236
2012,250,36,2642,389
2012,182,401,1903,4260
2012,269,84,2859,881
2012,37,129,404,1332
2012,167,88,1752,917
2012,367,100,3886,1033
2012,189,66,1976,672
2012,241,70,2521,724
2012,42,296,464,3170
2012,326,290,3447,3092
2012,17,331,181,3509
2012,281,387,2990,4124
2012,398,11,4225,116
2012,45,125,492,1274
2012,127,429,1299,4546
2012,401,88,4260,917
2012,387,129,4124,1332
2012,290,66,3092,672
2012,11,70,116,724
2012,399,125,4236,1274
2012,296,429,3170,4546
2012,36,331,389,3509
2012,84,100,881,1033
2012,66,88,672,917
2012,70,100,724,1033
2012,331,429,3509,4546
2012,129,125,1332,1274
2012,88,100,917,1033
2012,429,125,4546,1274
2012,100,125,1033,1274
2012,256,83,2716,861
2012,255,152,2696,1581
2012,195,45,2028,492
2012,340,150,3635,1564
2012,376,176,3996,1833
2012,17,32,181,328
2012,306,211,3256,2204
2012,235,250,2450,2642
2012,336,225,3579,2352
2012,190,29,1990,300
2012,270,434,2870,4594
2012,288,384,3071,4080
2012,37,166,404,1730
2012,84,168,881,1764
2012,401,152,4260,1581
2012,42,339,464,3626
2012,250,103,2642,1061
2012,434,247,4594,2594
2012,34,225,359,2352
2012,150,326,1564,3447
2012,189,83,1976,861
2012,45,36,492,389
2012,29,295,300,3161
2012,168,293,1764,3138
2012,211,188,2204,1960
2012,11,384,116,4080
2012,8,166,82,1730
2012,32,404,328,4293
2012,176,160,1833,1663
2012,247,326,2594,3447
2012,339,83,3626,861
2012,293,103,3138,1061
2012,295,36,3161,389
2012,225,152,2352,1581
2012,384,404,4080,4293
2012,166,160,1730,1663
2012,275,188,2929,1960
2012,83,36,861,389
2012,103,326,1061,3447
2012,160,404,1663,4293
2012,152,188,1581,1960
2012,404,188,4293,1960
2012,326,36,3447,389
2012,36,188,389,1960
2012,10,296,103,3170
2012,227,160,2364,1663
2012,333,373,3538,3958
2012,235,42,2450,464
2012,45,290,492,3092
2012,269,374,2859,3968
2012,312,84,3305,881
2012,9,267,101,2839
2012,204,71,2134,740
2012,190,111,1990,1135
2012,425,66,4505,672
2012,409,49,4349,526
2012,376,129,3996,1332
2012,253,418,2675,4426
2012,347,371,3701,3934
2012,268,70,2847,724
2012,124,211,1256,2204
2012,189,440,1976,4660
2012,434,125,4594,1274
2012,168,247,1764,2594
2012,95,329,987,3491
2012,152,36,1581,389
2012,32,11,328,116
2012,150,331,1564,3509
2012,387,4,4124,37
2012,28,404,293,4293
2012,255,313,2696,3324
2012,195,83,2028,861
2012,250,326,2642,3447
2012,384,429,4080,4546
2012,281,138,2990,1426
2012,340,130,3635,1343
2012,338,34,3612,359
2012,16,17,163,181
2012,134,109,1385,1117
2012,37,399,404,4236
2012,241,103,2521,1061
2012,249,100,2624,1033
2012,148,370,1538,3921
2012,401,386,4260,4103
2012,435,288,4616,3071
2012,8,127,82,1299
2012,345,398,3680,4225
2012,273,438,2906,4645
2012,225,270,2352,2870
2012,170,19,1790,210
2012,98,306,1006,3256
2012,200,182,2085,1903
2012,256,188,2716,1960
2012,229,295,2388,3161
2012,167,166,1752,1730
2012,283,141,3025,1462
2012,368,88,3906,917
2012,327,198,3467,2063
2012,367,336,3886,3579
2012,245,216,2570,2256
2012,275,210,2929,2190
2012,29,176,300,1833
2012,102,290,1052,3092
2012,313,4,3324,37
2012,373,296,3958,3170
2012,11,247,116,2594
2012,404,211,4293,2204
2012,84,129,881,1332
2012,71,374,740,3968
2012,49,70,526,724
2012,111,66,1135,672
2012,267,331,2839,3509
2012,329,326,3491,3447
2012,440,36,4660,389
2012,160,42,1663,464
2012,315,125,3350,1274
2012,166,198,1730,2063
2012,370,127,3921,1299
2012,336,270,3579,2870
2012,210,141,2190,1462
2012,288,182,3071,1903
2012,109,100,1117,1033
2012,176,88,1833,917
2012,83,429,861,4546
2012,17,103,181,1061
2012,295,188,3161,1960
2012,19,398,210,4225
2012,138,130,1426,1343
2012,386,438,4103,4645
2012,306,216,3256,2256
2012,399,339,4236,3626
2012,374,4,3968,37
2012,296,70,3170,724
2012,66,211,672,2204
2012,247,290,2594,3092
2012,418,125,4426,1274
2012,42,331,464,3509
2012,326,36,3447,389
2012,371,129,3934,1332
2012,182,127,1903,1299
2012,34,100,359,1033
2012,270,88,2870,917
2012,130,339,1343,3626
2012,103,429,1061,4546
2012,438,398,4645,4225
2012,198,141,2063,1462
2012,188,216,1960,2256
2012,4,36,37,389
2012,129,125,1332,1274
2012,211,70,2204,724
2012,331,290,3509,3092
2012,141,127,1462,1299
2012,216,398,2256,4225
2012,429,100,4546,1033
2012,339,88,3626,917
2012,70,290,724,3092
2012,125,36,1274,389
2012,398,127,4225,1299
2012,88,100,917,1033
2012,36,290,389,3092
2012,127,100,1299,1033
2012,100,290,1033,3092
2012,87,203,904,2120
2012,442,84,4682,881
2012,370,277,3921,2951
2012,256,306,2716,3256
2012,338,282,3612,3004
2012,170,38,1790,420
2012,102,367,1052,3886
2012,386,241,4103,2521
2012,267,288,2839,3071
2012,49,255,526,2696
2012,42,269,464,2859
2012,160,203,1663,2120
2012,38,241,420,2521
2012,277,367,2951,3886
2012,288,84,3071,881
2012,255,282,2696,3004
2012,306,216,3256,2256
2012,269,367,2859,3886
2012,216,282,2256,3004
2012,241,404,2521,4293
2012,203,84,2120,881
2012,282,367,3004,3886
2012,84,404,881,4293
2012,367,404,3886,4293
2012,105,138,1078,1426
2012,16,327,163,3467
2012,250,26,2642,265
2012,368,148,3906,1538
2012,235,438,2450,4645
2012,321,435,3398,4616
2012,437,46,4635,501
2012,189,225,1976,2352
2012,313,35,3324,370
2012,200,130,2085,1343
2012,384,130,4080,1343
2012,438,71,4645,740
2012,440,35,4660,370
2012,225,148,2352,1538
2012,134,26,1385,265
2012,46,211,501,2204
2012,327,435,3467,4616
2012,249,138,2624,1426
2012,71,148,740,1538
2012,26,130,265,1343
2012,138,435,1426,4616
2012,35,211,370,2204
2012,148,130,1538,1343
2012,435,211,4616,2204
2012,130,211,1343,2204
2012,384,401,4080,4260
2012,68,366,704,3869
2012,390,295,4148,3161
2012,190,418,1990,4426
2012,250,434,2642,4594
2012,138,399,1426,4236
2012,268,203,2847,2120
2012,407,376,4338,3996
2012,8,282,82,3004
2012,313,295,3324,3161
2012,366,399,3869,4236
2012,376,371,3996,3934
2012,401,282,4260,3004
2012,434,418,4594,4426
2012,203,331,2120,3509
2012,98,141,1006,1462
2012,282,371,3004,3934
2012,418,398,4426,4225
2012,399,141,4236,1462
2012,331,295,3509,3161
2012,398,371,4225,3934
2012,295,141,3161,1462
2012,371,141,3934,1462
2012,275,321,2929,3398
2012,37,34,404,359
2012,327,124,3467,1256
2012,11,189,116,1976
2012,235,247,2450,2594
2012,111,34,1135,359
2012,189,84,1976,881
2012,247,370,2594,3921
2012,103,124,1061,1256
2012,45,127,492,1299
2012,321,281,3398,2990
2012,84,296,881,3170
2012,124,34,1256,359
2012,370,127,3921,1299
2012,296,281,3170,2990
2012,127,34,1299,359
2012,34,281,359,2990
2012,70,73,724,758
2012,130,269,1343,2859
2012,268,37,2847,404
2012,138,103,1426,1061
2012,418,326,4426,3447
2012,19,8,210,82
2012,167,435,1752,4616
2012,11,275,116,2929
2012,45,84,492,881
2012,34,367,359,3886
2012,189,404,1976,4293
2012,38,100,420,1033
2012,111,141,1135,1462
2012,176,247,1833,2594
2012,127,250,1299,2642
2012,103,275,1061,2929
2012,73,269,758,2859
2012,37,100,404,1033
2012,84,404,881,4293
2012,8,435,82,4616
2012,250,247,2642,2594
2012,367,326,3886,3447
2012,435,404,4616,4293
2012,326,247,3447,2594
2012,275,100,2929,1033
2012,247,404,2594,4293
2012,269,100,2859,1033
2012,404,100,4293,1033
2012,306,36,3256,389
2012,168,401,1764,4260
2012,295,336,3161,3579
2012,387,331,4124,3509
2012,390,66,4148,672
2012,376,296,3996,3170
2012,399,405,4236,4314
2012,32,124,328,1256
2012,203,290,2120,3092
2012,384,17,4080,181
2012,4,190,37,1990
2012,211,68,2204,704
2012,98,281,1006,2990
2012,371,398,3934,4225
2012,66,429,672,4546
2012,235,290,2450,3092
2012,68,398,704,4225
2012,401,331,4260,3509
2012,124,36,1256,389
2012,281,17,2990,181
2012,336,296,3579,3170
2012,190,405,1990,4314
2012,398,331,4225,3509
2012,429,290,4546,3092
2012,405,17,4314,181
2012,36,296,389,3170
2012,290,331,3092,3509
2012,17,296,181,3170
2012,331,296,3509,3170
2012,376,418,3996,4426
2012,176,216,1833,2256
2012,32,211,328,2204
2012,313,306,3324,3256
2012,11,98,116,1006
2012,45,336,492,3579
2012,225,70,2352,724
2012,295,8,3161,82
2012,38,367,420,3886
2012,19,141,210,1462
2012,66,103,672,1061
2012,4,167,37,1752
2012,399,269,4236,2859
2012,37,189,404,1976
2012,435,401,4616,4260
2012,124,247,1256,2594
2012,275,371,2929,3934
2012,268,331,2847,3509
2012,130,17,1343,181
2012,182,387,1903,4124
2012,8,188,82,1960
2012,211,70,2204,724
2012,281,418,2990,4426
2012,216,247,2256,2594
2012,296,326,3170,3447
2012,367,36,3886,389
2012,331,17,3509,181
2012,189,429,1976,4546
2012,98,100,1006,1033
2012,306,404,3256,4293
2012,269,290,2859,3092
2012,371,103,3934,1061
2012,141,387,1462,4124
2012,336,167,3579,1752
2012,401,398,4260,4225
2012,250,125,2642,1274
2012,326,36,3447,389
2012,17,404,181,4293
2012,247,100,2594,1033
2012,188,387,1960,4124
2012,103,290,1061,3092
2012,418,70,4426,724
2012,429,125,4546,1274
2012,398,167,4225,1752
2012,404,36,4293,389
2012,387,290,4124,3092
2012,167,100,1752,1033
2012,70,125,724,1274
2012,36,100,389,1033
2012,125,290,1274,3092
2012,290,100,3092,1033
2012,148,342,1538,3655
2012,315,189,3350,1976
2012,26,190,265,1990
2012,327,195,3467,2028
2012,218,224,2281,2338
2012,38,370,420,3921
2012,231,37,2410,404
2012,84,45,881,492
2012,29,193,300,2014
2012,46,203,501,2120
2012,134,71,1385,740
2012,105,340,1078,3635
2012,224,190,2338,1990
2012,189,342,1976,3655
2012,401,195,4260,2028
2012,37,193,404,2014
2012,370,367,3921,3886
2012,71,32,740,328
2012,103,340,1061,3635
2012,45,203,492,2120
2012,342,195,3655,2028
2012,340,203,3635,2120
2012,190,367,1990,3886
2012,193,32,2014,328
2012,195,367,2028,3886
2012,203,32,2120,328
2012,32,367,328,3886
2012,19,435,210,4616
2012,200,295,2085,3161
2012,170,124,1790,1256
2012,11,440,116,4660
2012,267,247,2839,2594
2012,152,17,1581,181
2012,89,73,925,758
2012,8,182,82,1903
2012,269,35,2859,370
2012,73,4,758,37
2012,295,182,3161,1903
2012,124,17,1256,181
2012,247,384,2594,4080
2012,440,36,4660,389
2012,376,404,3996,4293
2012,35,17,370,181
2012,182,4,1903,37
2012,384,404,4080,4293
2012,435,36,4616,389
2012,17,404,181,4293
2012,4,36,37,389
2012,404,36,4293,389
2012,83,288,861,3071
2012,168,268,1764,2847
2012,33,49,340,526
2012,306,249,3256,2624
2012,256,438,2716,4645
2012,225,241,2352,2521
2012,425,111,4505,1135
2012,138,30,1426,307
2012,169,321,1777,3398
2012,130,434,1343,4594
2012,235,394,2450,4183
2012,95,166,987,1730
2012,275,288,2929,3071
2012,49,88,526,917
2012,434,30,4594,307
2012,111,438,1135,4645
2012,321,249,3398,2624
2012,394,268,4183,2847
2012,166,398,1730,4225
2012,241,167,2521,1752
2012,249,288,2624,3071
2012,30,398,307,4225
2012,268,88,2847,917
2012,167,438,1752,4645
2012,288,88,3071,917
2012,398,438,4225,4645
2012,438,88,4645,917
2012,235,225,2450,2352
2012,231,34,2410,359
2012,29,125,300,1274
2012,168,141,1764,1462
2012,399,435,4236,4616
2012,172,111,1810,1135
2012,387,19,4124,210
2012,138,68,1426,704
2012,429,84,4546,881
2012,295,8,3161,82
2012,401,98,4260,1006
2012,376,32,3996,328
2012,233,267,2429,2839
2012,367,306,3886,3256
2012,269,268,2859,2847
2012,124,88,1256,917
2012,34,98,359,1006
2012,32,125,328,1274
2012,68,141,704,1462
2012,225,306,2352,3256
2012,111,435,1135,4616
2012,84,267,881,2839
2012,19,88,210,917
2012,268,8,2847,82
2012,435,141,4616,1462
2012,8,88,82,917
2012,98,267,1006,2839
2012,306,125,3256,1274
2012,141,88,1462,917
2012,267,125,2839,1274
2012,125,88,1274,917
2012,211,70,2204,724
2012,11,152,116,1581
2012,281,182,2990,1903
2012,216,102,2256,1052
2012,336,418,3579,4426
2012,130,188,1343,1960
2012,425,103,4505,1061
2012,247,326,2594,3447
2012,338,127,3612,1299
2012,37,275,404,2929
2012,128,4,1319,37
2012,404,256,4293,2716
2012,398,371,4225,3934
2012,170,160,1790,1663
2012,331,288,3509,3071
2012,188,152,1960,1581
2012,418,70,4426,724
2012,182,102,1903,1052
2012,256,275,2716,2929
2012,288,103,3071,1061
2012,371,160,3934,1663
2012,326,4,3447,37
2012,152,275,1581,2929
2012,160,103,1663,1061
2012,4,127,37,1299
2012,70,102,724,1052
2012,102,127,1052,1299
2012,275,103,2929,1061
2012,103,127,1061,1299
2012,211,367,2204,3886
2012,189,37,1976,404
2012,32,8,328,82
2012,216,193,2256,2014
2012,401,34,4260,359
2012,269,124,2859,1256
2012,435,160,4616,1663
2012,17,371,181,3934
2012,11,306,116,3256
2012,138,66,1426,672
2012,275,98,2929,1006
2012,26,267,265,2839
2012,103,370,1061,3921
2012,148,245,1538,2570
2012,418,326,4426,3447
2012,70,193,724,2014
2012,306,296,3256,3170
2012,37,429,404,4546
2012,34,404,359,4293
2012,367,36,3886,389
2012,160,127,1663,1299
2012,370,398,3921,4225
2012,141,8,1462,82
2012,98,281,1006,2990
2012,172,371,1810,3934
2012,100,326,1033,3447
2012,188,245,1960,2570
2012,124,88,1256,917
2012,267,290,2839,3092
2012,66,331,672,3509
2012,8,36,82,389
2012,296,371,3170,3934
2012,290,193,3092,2014
2012,281,398,2990,4225
2012,88,245,917,2570
2012,331,326,3509,3447
2012,4,404,37,4293
2012,429,127,4546,1299
2012,36,371,389,3934
2012,398,193,4225,2014
2012,404,127,4293,1299
2012,326,245,3447,2570
2012,371,193,3934,2014
2012,245,127,2570,1299
2012,193,127,2014,1299
2012,36,290,389,3092
2012,404,100,4293,1033
2012,398,125,4225,1274
2012,88,127,917,1299
2012,290,100,3092,1033
2012,404,36,4293,389
2012,127,125,1299,1274
2012,398,88,4225,917
2012,36,100,389,1033
2012,404,290,4293,3092
2012,125,88,1274,917
2012,398,127,4225,1299
2012,88,100,917,1033
2012,290,125,3092,1274
2012,125,100,1274,1033
2012,150,269,1564,2859
2012,34,295,359,3161
2012,268,296,2847,3170
2013,211,189,2205,1977
2013,190,276,1991,2939
2013,241,124,2522,1257
2013,227,275,2365,2930
2013,176,336,1834,3580
2013,19,98,211,1007
2013,111,152,1136,1582
2013,230,182,2408,1904
2013,124,371,1257,3935
2013,269,17,2860,182
2013,336,296,3580,3171
2013,295,103,3162,1062
2013,331,98,3510,1007
2013,152,275,1582,2930
2013,182,189,1904,1977
2013,276,290,2939,3093
2013,371,17,3935,182
2013,103,296,1062,3171
2013,275,98,2930,1007
2013,189,290,1977,3093
2013,17,98,182,1007
2013,296,290,3171,3093
2013,98,290,1007,3093
2012,105,376,1078,3996
2012,378,30,4015,307
2012,40,168,433,1764
2012,231,340,2410,3635
2013,250,16,2643,164
2013,345,6,3681,67
2013,204,26,2135,266
2013,71,306,741,3257
2013,170,95,1791,988
2013,327,366,3468,3870
2013,33,384,341,4081
2013,168,30,1765,308
2013,6,376,67,3997
2013,340,398,3636,4226
2013,366,306,3870,3257
2013,384,70,4081,725
2013,16,26,164,266
2013,95,36,988,390
2013,70,306,725,3257
2013,429,30,4547,308
2013,376,398,3997,4226
2013,36,26,390,266
2013,30,398,308,4226
2013,306,26,3257,266
2013,26,398,266,4226
2012,148,46,1538,501
2012,172,84,1810,881
2012,130,438,1343,4645
2012,315,401,3350,4260
2012,102,216,1052,2256
2013,138,235,1427,2451
2013,11,342,117,3656
2013,29,435,301,4617
2013,66,49,673,527
2013,180,141,1881,1463
2013,329,200,3492,2086
2013,50,127,544,1300
2013,247,225,2595,2353
2013,342,249,3656,2625
2013,435,84,4617,882
2013,225,46,2353,502
2013,216,282,2257,3005
2013,401,235,4261,2451
2013,438,141,4646,1463
2013,200,127,2086,1300
2013,282,49,3005,527
2013,235,141,2451,1463
2013,249,127,2625,1300
2013,46,84,502,882
2013,49,141,527,1463
2013,127,84,1300,882
2013,84,141,882,1463
2013,152,32,1582,329
2013,211,256,2205,2717
2013,193,19,2015,211
2013,168,370,1765,3922
2013,249,235,2625,2451
2013,376,150,3997,1565
2013,438,124,4646,1257
2013,29,282,301,3005
2013,306,250,3257,2643
2013,338,326,3613,3448
2013,150,256,1565,2717
2013,124,216,1257,2257
2013,32,235,329,2451
2013,19,241,211,2522
2013,370,167,3922,1753
2013,250,127,2643,1300
2013,256,216,2717,2257
2013,241,326,2522,3448
2013,235,127,2451,1300
2013,167,282,1753,3005
2013,326,216,3448,2257
2013,282,127,3005,1300
2013,216,127,2257,1300
2013,107,189,1095,1977
2013,111,160,1136,1664
2013,378,269,4016,2860
2013,11,34,117,360
2013,66,247,673,2595
2013,138,387,1427,4125
2013,336,276,3580,2939
2013,315,295,3351,3162
2013,30,8,308,83
2013,98,130,1007,1344
2013,26,176,266,1834
2013,268,399,2848,4237
2013,387,34,4125,360
2013,418,189,4427,1977
2013,130,160,1344,1664
2013,247,8,2595,83
2013,188,176,1961,1834
2013,276,367,2939,3887
2013,269,399,2860,4237
2013,189,8,1977,83
2013,176,34,1834,360
2013,295,399,3162,4237
2013,160,367,1664,3887
2013,34,8,360,83
2013,367,399,3887,4237
2013,8,399,83,4237
2013,198,4,2064,38
2013,172,296,1811,3171
2013,332,345,3526,3681
2013,98,34,1007,360
2013,225,148,2353,1539
2013,33,340,341,3636
2013,11,256,117,2717
2013,152,418,1582,4427
2013,386,429,4104,4547
2013,150,176,1565,1834
2013,409,105,4350,1079
2013,347,36,3702,390
2013,267,100,2840,1034
2013,111,435,1136,4617
2013,229,275,2389,2930
2013,71,200,741,2086
2013,45,19,493,211
2013,203,373,2121,3959
2013,315,95,3351,988
2013,281,231,2991,2411
2013,276,190,2939,1991
2013,46,193,502,2015
2013,338,127,3613,1300
2013,288,235,3072,2451
2013,401,387,4261,4125
2013,130,26,1344,266
2013,182,398,1904,4226
2013,249,8,2625,83
2013,168,290,1765,3093
2013,32,204,329,2135
2013,384,35,4081,371
2013,437,367,4636,3887
2013,370,189,3922,1977
2013,170,331,1791,3510
2013,83,216,862,2257
2013,245,404,2571,4294
2013,306,125,3257,1275
2013,336,241,3580,2522
2013,438,160,4646,1664
2013,268,70,2848,725
2013,258,88,2732,918
2013,167,295,1753,3162
2013,30,29,308,301
2013,425,371,4506,3935
2013,329,250,3492,2643
2013,283,141,3026,1463
2013,366,84,3870,882
2013,138,327,1427,3468
2013,211,49,2205,527
2013,103,282,1062,3005
2013,270,399,2871,4237
2013,148,4,1539,38
2013,37,296,405,3171
2013,95,193,988,2015
2013,19,326,211,3448
2013,26,275,266,2930
2013,345,36,3681,390
2013,435,105,4617,1079
2013,200,429,2086,4547
2013,373,127,3959,1300
2013,190,17,1991,182
2013,340,34,3636,360
2013,247,387,2595,4125
2013,235,398,2451,4226
2013,231,8,2411,83
2013,256,418,2717,4427
2013,176,100,1834,1034
2013,269,35,2860,371
2013,189,367,1977,3887
2013,376,404,3997,4294
2013,107,204,1095,2135
2013,342,331,3656,3510
2013,378,290,4016,3093
2013,49,399,527,4237
2013,160,66,1664,673
2013,327,70,3468,725
2013,241,371,2522,3935
2013,250,282,2643,3005
2013,295,102,3162,1053
2013,84,125,882,1275
2013,29,88,301,918
2013,124,141,1257,1463
2013,34,398,360,4226
2013,387,100,4125,1034
2013,418,8,4427,83
2013,193,4,2015,38
2013,105,296,1079,3171
2013,326,429,3448,4547
2013,275,36,2930,390
2013,17,127,182,1300
2013,102,141,1053,1463
2013,88,66,918,673
2013,70,367,725,3887
2013,35,290,371,3093
2013,204,404,2135,4294
2013,216,331,2257,3510
2013,399,125,4237,1275
2013,282,371,3005,3935
2013,296,127,3171,1300
2013,398,4,4226,38
2013,8,36,83,390
2013,429,100,4547,1034
2013,367,66,3887,673
2013,141,404,1463,4294
2013,371,290,3935,3093
2013,331,125,3510,1275
2013,4,127,38,1300
2013,36,100,390,1034
2013,66,290,673,3093
2013,404,125,4294,1275
2013,127,100,1300,1034
2013,125,290,1275,3093
2013,290,100,3093,1034
2013,258,83,2732,862
2013,366,170,3870,1791
2013,368,295,3907,3162
2013,33,282,341,3005
2013,267,384,2840,4081
2013,322,401,3408,4261
2013,409,34,4350,360
2013,340,190,3636,1991
2013,87,245,905,2571
2013,84,295,882,3162
2013,83,306,862,3257
2013,401,170,4261,1791
2013,190,384,1991,4081
2013,398,245,4226,2571
2013,282,141,3005,1463
2013,172,34,1811,360
2013,170,245,1791,2571
2013,384,295,4081,3162
2013,371,306,3935,3257
2013,34,141,360,1463
2013,245,306,2571,3257
2013,295,141,3162,1463
2013,306,141,3257,1463
2013,270,425,2871,4506
2013,236,140,2463,1443
2013,329,345,3492,3681
2013,231,37,2411,405
2013,312,89,3306,926
2013,334,336,3546,3580
2013,365,437,3853,4636
2013,266,283,2826,3026
2013,378,148,4016,1539
2013,281,345,2991,3681
2013,150,37,1565,405
2013,89,292,926,3117
2013,11,437,117,4636
2013,336,249,3580,2625
2013,283,148,3026,1539
2013,140,66,1443,673
2013,345,37,3681,405
2013,148,292,1539,3117
2013,249,66,2625,673
2013,37,437,405,4636
2013,66,292,673,3117
2013,292,437,3117,4636
2013,38,95,421,988
2013,30,204,308,2135
2013,98,203,1007,2121
2013,235,71,2451,741
2013,416,168,4406,1765
2013,200,17,2086,182
2013,29,102,301,1053
2013,370,435,3922,4617
2013,211,168,2205,1765
2013,95,275,988,2930
2013,17,204,182,2135
2013,71,342,741,3656
2013,438,70,4646,725
2013,203,102,2121,1053
2013,342,275,3656,2930
2013,313,168,3325,1765
2013,102,435,1053,4617
2013,204,70,2135,725
2013,168,275,1765,2930
2013,435,70,4617,725
2013,275,70,2930,725
2013,193,172,2015,1811
2013,267,211,2840,2205
2013,49,371,527,3935
2013,399,98,4237,1007
2013,404,370,4294,3922
2013,269,84,2860,882
2013,435,85,4617,891
2013,200,34,2086,360
2013,168,166,1765,1731
2013,282,88,3005,918
2013,152,295,1582,3162
2013,367,16,3887,164
2013,401,141,4261,1463
2013,306,17,3257,182
2013,438,125,4646,1275
2013,172,34,1811,360
2013,84,98,882,1007
2013,16,295,164,3162
2013,141,17,1463,182
2013,166,88,1731,918
2013,85,125,891,1275
2013,370,211,3922,2205
2013,17,98,182,1007
2013,295,88,3162,918
2013,125,34,1275,360
2013,211,371,2205,3935
2013,98,88,1007,918
2013,371,34,3935,360
2013,34,88,360,918
2013,376,256,3997,2717
